shipment_id_1,drop_off_point,destination_country,freight_cost,gross_weight,shipment_charges,shipment_mode,shipping_company,shipping_time
127725,1,0,85.89,505,0.75,1,3,5.1706
127730,1,0,85.5,305,0.9,0,1,29.31748
128711,1,0,89.7,906,0.9,0,1,19.5316
128717,1,0,88.48,1367,0.75,1,3,5.15556
128723,1,0,86.7,480,0.9,0,1,29.86586
128730,1,0,85.5,305,0.9,0,1,19.33067
128736,1,0,86.8995,580,0.9,0,1,7.92639
128738,1,0,91.8,550,0.9,0,1,25.00347
129711,1,0,89.7,906,0.9,0,1,19.58692
129722,1,0,87.74,1200,1.05,1,2,5.02836
129736,1,0,88.4604,1648,0.9,0,1,18.90718
129737,1,0,91.7,1000,0.9,0,1,11.31817
130708,1,0,90.96,1006,1.05,1,2,5.22477
130727,1,0,84.65,1506,0.9,0,1,18.77384
130735,1,0,88.25,235,0.9,0,1,8.75405
132702,1,0,90.7,105,0.9,0,1,11.40069
132722,1,0,87.61,685,0.9,0,1,19.74398
132736,1,0,87.99,500,1.05,1,2,5.3875
132737,1,0,91.61,350,0.9,0,1,31.6684
133708,1,0,90.92,305,1.05,1,2,5.38495
133736,1,0,87.86,285,0.9,0,1,9.45787
133739,1,0,93.9,107,1.05,1,2,5.32338
134705,1,0,93.21,1000,0.75,1,3,5.12905
134708,1,0,90.26,600,1.05,1,2,5.30532
134736,1,0,88.8,105,0.9,0,1,19.96424
134738,1,0,92.64,721,1.05,1,2,5.16354
134739,1,0,94.6369,323,1.05,1,2,5.35
135708,1,0,90.73966,116,0.75,1,3,5.09583
135729,1,0,85.21,118,0.9,0,1,32.68576
135736,1,0,88.36,400,0.9,0,1,19.96713
135738,1,0,92.52,305,0.75,1,3,5.17593
135739,1,0,94.88,54,0.75,1,3,5.41725
136729,1,0,85.65,64,0.9,0,1,13.11979
136734,1,0,87.88,1006,0.75,1,3,5.22963
136737,1,0,92.05,605,0.9,0,1,21.99965
136739,1,0,94.81,531,1.05,1,2,5.3022
137729,1,0,85.57,1500,0.75,1,3,5.02662
137734,1,0,87.91,505,1.05,1,2,5.12998
138729,1,0,85.65,796,0.9,0,1,23.80405
138736,1,0,89.87,1808,0.75,1,3,5.00312
138737,1,0,92.15,705,1.05,1,2,5.3875
138738,1,0,92.64,105,0.75,1,3,5.22859
138739,1,0,93.75,160,1.05,1,2,5.10162
139729,1,0,85.61,500,1.05,1,2,5.15822
139730,1,0,85.21,60,0.75,1,3,5.08137
139736,1,0,88.93,281.03,0.75,1,3,5.09178
139737,1,0,92.53,405,0.75,1,3,5.42176
139738,1,0,92.45,1090,0.9,0,1,19.1522
139739,1,0,94.4,163.5,0.75,1,3,5.39757
140706,1,0,91.4,185,0.9,0,1,32.04271
140737,1,0,92.52,605,0.75,1,3,5.04329
140738,1,0,92.81,405,1.05,1,2,5.04306
141704,1,0,94.93747,11,0.75,1,3,5.26424
141729,1,0,85.6743,605,0.9,0,1,7.54225
141736,1,0,89.4,505,0.9,0,1,30.75451
141738,1,0,92.30961,65.22,0.75,1,3,5.26528
142729,1,0,85.86,250,1.05,1,2,5.37454
142736,1,0,89.72,1125,0.75,1,3,5.0353
142738,1,0,92.45,1087.7,0.9,0,1,9.46366
143735,1,0,87.9,1000,0.9,0,1,29.01713
143737,1,0,92.91906,1658,0.75,1,3,5.37037
144728,1,0,83.81,720,0.75,1,3,5.06655
144735,1,0,88.67,1212,1.05,1,2,5.2772
144736,1,0,89.4,183,0.9,0,1,10.96146
145726,1,0,85.74,1500,1.05,1,2,5.3588
145735,1,0,88.77836,290,0.75,1,3,5.25903
145736,1,0,89.4,184,0.9,0,1,30.99444
145737,1,0,92.05,1658,0.9,0,1,24.78102
145738,1,0,92.45,654,0.9,0,1,11.57292
146713,1,0,90.2,605,1.05,1,2,5.07905
146717,1,0,88.27,231.8,1.05,1,2,5.16898
146726,1,0,85.65,1506,0.9,0,1,12.54549
146730,1,0,85.31,30,0.75,1,3,5.10243
146736,1,0,89.81,2008,0.75,1,3,5.05509
146739,1,0,93.8,303.5,1.05,1,2,5.22454
147726,1,0,85.65,1496,0.9,0,1,12.89549
147729,1,0,85.85,705,0.75,1,3,5.22361
147735,1,0,88.54,1156,0.75,1,3,5.20451
147736,1,0,89.65,565,0.75,1,3,5.16296
147737,1,0,92.64,996,1.05,1,2,5.10694
147738,1,0,92.45,225,0.9,0,1,21.72755
148705,1,0,93.45,1938,0.75,1,3,5.2456
148723,1,0,86.7,800,0.9,0,1,30.07118
148737,1,0,92.12,655,0.75,1,3,5.23924
149713,1,0,90.58,150,0.9,0,1,8.28692
149726,1,0,85.62,2000,0.75,1,3,5.10035
149727,1,0,84.71,240,0.75,1,3,5.0228
149736,1,0,89.27,350,0.75,1,3,5.39988
149739,1,0,93.73,128.5,0.75,1,3,5.2728
150717,1,0,88.72,105,0.75,1,3,5.19444
150737,1,0,92.78,655,1.05,1,2,5.20822
151722,1,0,88.45,400,0.75,1,3,5.26898
151728,1,0,84.77,185,0.75,1,3,5.04595
151730,1,0,85.5,305,0.9,0,1,19.66944
152726,1,0,85.65,1174,0.9,0,1,8.08299
152739,1,0,93.36,108,1.05,1,2,5.01956
153714,1,0,89.63029,558,0.75,1,3,5.12442
153725,1,0,85.85,1171,0.9,0,1,21.25625
153726,1,0,85.65,255,0.9,0,1,8.33438
153736,1,0,89.65,283.9,0.9,0,1,32.58356
153738,1,0,92.45,999,0.9,0,1,22.42616
153739,1,0,94.09,58.5,0.75,1,3,5.29525
154726,1,0,85.3,2000,0.9,0,1,29.22465
154737,1,0,92.28,60,0.75,1,3,5.09838
155706,1,0,90.33,185,0.75,1,3,5.38206
155737,1,0,91.61,300,0.9,0,1,29.11632
155738,1,0,92.65,500,0.75,1,3,5.24375
156706,1,0,90.44,135,1.05,1,2,5.16181
156719,1,0,87.78,180,1.05,1,2,5.21887
156730,1,0,85.71,589.8,1.05,1,2,5.04977
156736,1,0,89.65,285,0.9,0,1,23.71979
156737,1,0,92.37,700,1.05,1,2,5.00382
157706,1,0,90.87,665,0.75,1,3,5.32674
157720,1,0,87.56,200,0.9,0,1,22.02639
157736,1,0,89.65,125,0.9,0,1,8.68819
157738,1,0,92.07,327,1.05,1,2,5.19988
158706,1,0,90.75,806,0.9,0,1,18.55567
158737,1,0,92.89,225,0.75,1,3,5.27616
159712,1,0,90.84,1006,0.75,1,3,5.34398
159736,1,0,89.21,449,0.9,0,1,8.8912
159738,1,0,92.9,59.3,0.75,1,3,5.17569
160706,1,0,90.75,615,0.9,0,1,29.02766
160737,1,0,92.53,331,1.05,1,2,5.19317
160738,1,0,92.15,59.3,0.9,0,1,9.01632
161711,1,0,89.7262,2008,0.9,0,1,30.44201
161712,1,0,90.04,60.4,0.75,1,3,5.1809
161733,1,0,85.86,600,0.9,0,1,32.06215
161737,1,0,92.38,355,0.75,1,3,5.12766
161738,1,0,92.17,59.3,0.75,1,3,5.14329
162706,1,0,90.57,612,0.75,1,3,5.39456
162736,1,0,89.27,300,0.75,1,3,5.10637
163738,1,0,92.82,2008,1.05,1,2,5.2588
164714,1,0,89.9217,675,0.9,0,1,9.84572
164715,1,0,90.99,305,0.75,1,3,5.30868
164738,1,0,92.76,657,0.75,1,3,5.22894
165712,1,0,90.41,405,0.75,1,3,5.2566
165719,1,0,87.2,200,0.9,0,1,19.71771
165735,1,0,88.25,205,0.9,0,1,9.28056
165738,1,0,91.8,1090,0.9,0,1,30.56771
165739,1,0,93.31,405,1.05,1,2,5.2419
166710,1,0,89.75,300,0.9,0,1,11.21875
166733,1,0,86.25,125,0.9,0,1,22.10729
166736,1,0,89.65,1506,0.9,0,1,10.00347
167715,1,0,90.96,505,1.05,1,2,5.07477
167719,1,0,87.57,320,0.75,1,3,5.35845
167739,1,0,93.94,217.07,0.75,1,3,5.40069
168715,1,0,90.36,395,0.75,1,3,5.15625
168727,1,0,84.9,505,1.05,1,2,5.05602
168736,1,0,89.65,257.5,0.9,0,1,10.45081
168737,1,0,92.75,555,0.75,1,3,5.19606
168739,1,0,93.75509,303.5,0.75,1,3,5.12257
169719,1,0,87.72,235,1.05,1,2,5.1691
169721,1,0,87.6,120,0.9,0,1,31.62778
169724,1,0,85.51764,505,1.05,1,2,5.07014
169729,1,0,85.32,235.01,1.05,1,2,5.2162
169736,1,0,89.76,257.5,0.75,1,3,5.02326
169737,1,0,92.61,100,0.9,0,1,22.92002
170733,1,0,86.42922,1293,1.05,1,2,5.18866
170737,1,0,92.45,105,1.05,1,2,5.17627
171702,1,0,90.27,333,0.75,1,3,5.02245
171724,1,0,85.66,857,0.75,1,3,5.17234
171733,1,0,86.87,300,1.05,1,2,5.11852
171737,1,0,92.49,1006,0.75,1,3,5.18472
172702,1,0,90.92,78,1.05,1,2,5.25567
172718,1,0,87.8,347,1.05,1,2,5.23252
172733,1,0,86.8,300,0.75,1,3,5.2037
172736,1,0,89.65,175,0.9,0,1,21.62512
172738,1,0,92.4,305,1.05,1,2,5.19213
173702,1,0,90.55,663,0.9,0,1,18.58322
173721,1,0,87.6,205,0.9,0,1,14.32072
173725,1,0,85.85,783,0.9,0,1,21.55637
173733,1,0,85.86,950,0.9,0,1,13.57894
173736,1,0,89.65,2000,0.9,0,1,32.3985
174721,1,0,87.47,172.1,0.75,1,3,5.1456
174724,1,0,85.47,240,0.75,1,3,5.01979
174736,1,0,89.65,575,1.05,1,2,5.25567
174738,1,0,92.15,505,0.9,0,1,32.38866
174739,1,0,93.85,110.5,1.05,1,2,5.31157
175711,1,0,89.8,205,0.9,0,1,10.96215
175721,1,0,87.74,305,1.05,1,2,5.34745
175724,1,0,85.6039,200,0.9,0,1,18.30289
175730,1,0,85.19,160,0.75,1,3,5.07894
175736,1,0,89.65,1400.3,0.9,0,1,23.56794
175738,1,0,92.34,505,1.05,1,2,5.24329
176711,1,0,89.8,206,0.9,0,1,20.96829
176733,1,0,86.44,72,0.75,1,3,5.18738
176737,1,0,92.44,505,0.75,1,3,5.08808
176739,1,0,93.7,970,1.05,1,2,5.2162
177702,1,0,90.55,1110,0.75,1,3,5.09421
177711,1,0,89.89,125,0.75,1,3,5.311
177718,1,0,87.77,230,0.75,1,3,5.23264
177721,1,0,87.25,695,0.9,0,1,28.42095
177733,1,0,85.66,900,0.9,0,1,18.49097
177736,1,0,89.13,50,0.75,1,3,5.33715
177737,1,0,92.45,505,0.9,0,1,28.34931
177738,1,0,91.76,550,0.9,0,1,22.68102
178704,1,0,94.45,196,0.9,0,1,31.02569
178729,1,0,85.1557,500,0.9,0,1,19.50532
178738,1,0,91.76,550,0.9,0,1,32.71019
178739,1,0,93.7,1005,1.05,1,2,5.09051
179723,1,0,86.86,250,0.75,1,3,5.14931
179725,1,0,85.37,15,0.75,1,3,5.41007
179738,1,0,92.44,550,0.75,1,3,5.01806
179739,1,0,93.7,490,1.05,1,2,5.06157
180730,1,0,85.82,505,1.05,1,2,5.25752
180739,1,0,93.79,540,0.9,0,1,10.76806
181734,1,0,87.65,1306,0.9,0,1,13.58241
181736,1,0,89.86229,1506,0.75,1,3,5.28056
181738,1,0,91.78,219,0.9,0,1,32.44583
182738,1,0,91.8,1000,0.9,0,1,24.60926
183717,1,0,87.86,100,0.75,1,3,5.2485
183724,1,0,85.8,715,0.75,1,3,5.23854
183736,1,0,89.58887,500,1.05,1,2,5.36759
183738,1,0,91.8,2178.7,0.9,0,1,24.85359
183739,1,0,94.35,500,1.05,1,2,5.2735
184716,1,0,91.19,2008,1.05,1,2,5.02118
184737,1,0,92.49,327,0.75,1,3,5.29005
185703,1,0,92.31,100,1.05,1,2,5.03009
185724,1,0,85.6,125,1.05,1,2,5.24028
185736,1,0,89.86,605,0.75,1,3,5.03843
185739,1,0,94.29,100,0.75,1,3,5.21562
186703,1,0,92.6,1086,0.9,0,1,14.08704
186719,1,0,86.75,470,0.75,1,3,5.37569
186736,1,0,89.65,305,0.9,0,1,19.77338
186738,1,0,91.41,165,0.9,0,1,9.04977
187717,1,0,87.95,1000,0.9,0,1,30.025
187724,1,0,85.6,1500,0.9,0,1,18.78623
187737,1,0,92.45,199.7,1.05,1,2,5.14352
187738,1,0,91.85,55,0.9,0,1,29.54398
187739,1,0,94.47,216.16,0.75,1,3,5.4125
188703,1,0,92.94,1006,1.05,1,2,5.00961
188704,1,0,94.45,2008,0.9,0,1,31.20243
188718,1,0,87.88,119,0.75,1,3,5.39676
188727,1,0,84.81,936,1.05,1,2,5.08206
188736,1,0,89.65,575,1.05,1,2,5.03935
188737,1,0,92.86,168,0.75,1,3,5.4
188738,1,0,91.74,60,1.05,1,2,5.41782
188739,1,0,94.69,218.5,0.75,1,3,5.05579
189736,1,0,89.65,150,0.9,0,1,13.07442
189737,1,0,92.48,222,0.75,1,3,5.08727
189739,1,0,94.69,118.5,1.05,1,2,5.17199
190703,1,0,92.15,110,0.75,1,3,5.29861
190708,1,0,90.65,116,0.9,0,1,32.03704
190727,1,0,84.67,1061,0.75,1,3,5.37269
190739,1,0,94.1,103.5,0.75,1,3,5.31458
191708,1,0,90.31,550,0.75,1,3,5.1713
191724,1,0,85.65,335,0.75,1,3,5.27569
191737,1,0,92.63,555,0.75,1,3,5.02523
191738,1,0,91.78,165,0.75,1,3,5.3206
191739,1,0,94.2,118.5,0.75,1,3,5.13056
192710,1,0,89.87,112,0.75,1,3,5.2015
192725,1,0,85.85,405,0.9,0,1,13.89097
192729,1,0,85.77047,1500,1.05,1,2,5.09676
192736,1,0,89.86,505,0.75,1,3,5.30556
192737,1,0,92.27,220,0.75,1,3,5.23808
192738,1,0,91.9,205,0.9,0,1,31.55197
193718,1,0,87.95,96,0.9,0,1,11.09444
193719,1,0,86.9,375,0.9,0,1,30.24051
193725,1,0,85.85,40,0.9,0,1,24.5662
193727,1,0,84.6,615,0.9,0,1,9.55509
193736,1,0,89.28,1000,0.75,1,3,5.00625
193737,1,0,92.45,1200,0.9,0,1,18.63762
193738,1,0,91.91,555,0.9,0,1,22.15347
193739,1,0,94.46,560,0.75,1,3,5.41331
194709,1,0,89.52,105,0.75,1,3,5.06493
194719,1,0,86.75,231.33,0.9,0,1,20.25498
194725,1,0,85.55,10,0.75,1,3,5.1309
194736,1,0,89.5739,205,1.05,1,2,5.11377
194738,1,0,91.9,555,1.05,1,2,5.40961
195733,1,0,86.83,600,0.75,1,3,5.23542
195738,1,0,91.9,115,0.9,0,1,32.49965
195739,1,0,94.66,200,0.75,1,3,5.11065
196719,1,0,86.46,173.5,0.9,0,1,10.28866
196737,1,0,92.99,655,1.05,1,2,5.39005
196738,1,0,91.9,27,0.9,0,1,23.03079
196739,1,0,94.98,205,1.05,1,2,5.17176
197702,1,0,90.9635,565,0.9,0,1,29.45046
197708,1,0,89.96,150,0.9,0,1,9.05498
197719,1,0,86.9,355,0.9,0,1,30.30602
197724,1,0,85.6,200.1,0.9,0,1,19.00556
197733,1,0,85.61,350,0.9,0,1,9.00162
197737,1,0,93,320,0.75,1,3,5.31794
197738,1,0,91.9,255,0.9,0,1,13.786
197739,1,0,94.87,183.5,0.75,1,3,5.04167
198736,1,0,88.85,570,1.05,1,2,5.21366
198739,1,0,92.9528,350,1.05,1,2,5.4228
199738,1,0,91.77105,77,1.05,1,2,5.09676
199739,1,0,93.35,405,1.05,1,2,5.20081
200727,1,0,84.5383,660,0.9,0,1,9.67292
200736,1,0,88.85,235,0.9,0,1,29.08669
200738,1,0,91.9519,505,1.05,1,2,5.10648
200739,1,0,93.14,105,0.75,1,3,5.27812
201712,1,0,90.52,120,0.9,0,1,9.41308
201739,1,0,93.46,203.5,0.75,1,3,5.18935
202736,1,0,88.9128,568,0.9,0,1,29.15278
202737,1,0,92.45,555,0.9,0,1,21.91956
202738,1,0,92.76,81,1.05,1,2,5.26123
203716,1,0,91.3104,208,0.9,0,1,10.00451
203737,1,0,92.73,37.5,0.75,1,3,5.08611
203738,1,0,92.21,876,0.75,1,3,5.24306
203739,1,0,92.7245,54,0.9,0,1,9.95012
204710,1,0,89.75,1011,0.9,0,1,23.41586
204736,1,0,88.9128,230,0.9,0,1,9.18611
204737,1,0,92.65,550,1.05,1,2,5.3184
204739,1,0,92.75,50,0.75,1,3,5.06759
205710,1,0,89.9,1011,0.75,1,3,5.11273
205713,1,0,90.27,172,1.05,1,2,5.03565
205714,1,0,89.9654,505,0.9,0,1,20.66782
205736,1,0,88.5228,580,1.05,1,2,5.18958
205737,1,0,92.58,505,0.75,1,3,5.14387
205738,1,0,91.96,500,0.9,0,1,9.83148
206710,1,0,89.75,1010,0.9,0,1,33.68044
206716,1,0,90.92,230,0.75,1,3,5.02257
206728,1,0,84.73,1193.7,0.75,1,3,5.37315
206736,1,0,88.9128,850,0.9,0,1,29.69884
206737,1,0,92.02,76.5,0.75,1,3,5.19826
206739,1,0,93.9,58.5,0.9,0,1,11.89815
207708,1,0,90.4,1006,1.05,1,2,5.41262
207736,1,0,88.9128,1808,0.9,0,1,10.11007
207737,1,0,92.6,109,1.05,1,2,5.02581
207739,1,0,93.74,330,0.75,1,3,5.35822
208703,1,0,91.91,875,0.9,0,1,29.38924
208710,1,0,89.8,225,0.75,1,3,5.22963
208717,1,0,88.37,288.1,0.75,1,3,5.18021
208719,1,0,86.9,125,1.05,1,2,5.23634
208736,1,0,89.16,1864,0.75,1,3,5.21192
208739,1,0,93.49,200,0.75,1,3,5.3316
209702,1,0,90.95,120,0.9,0,1,19.70347
209710,1,0,89.36,500,0.9,0,1,27.07454
209736,1,0,89.59,120,0.75,1,3,5.36146
209737,1,0,92.45,1056,0.9,0,1,14.24329
209738,1,0,92.78,280,0.75,1,3,5.22998
209739,1,0,93.92,8.5,1.05,1,2,5.11806
210708,1,0,90.7302,1000,0.75,1,3,5.27106
210736,1,0,89.55,305,1.05,1,2,5.28021
210737,1,0,92.01,210,0.9,0,1,14.74352
211722,1,0,87.5974,330,0.9,0,1,17.2412
211738,1,0,92.40914,1456,0.75,1,3,5.38461
211739,1,0,93.55,700,1.05,1,2,5.36042
212709,1,0,89.72,451.2,0.75,1,3,5.35799
212718,1,0,87.95,55,0.9,0,1,21.34838
212722,1,0,87.9,295,0.75,1,3,5.11898
212736,1,0,89.93,600,0.75,1,3,5.16296
212739,1,0,93.74,298.5,0.75,1,3,5.40509
213708,1,0,90.4,305,1.05,1,2,5.20694
213709,1,0,89.72,605,1.05,1,2,5.336
213719,1,0,86.9,2022,0.9,0,1,20.65231
213735,1,0,88.5,1139.2,0.75,1,3,5.12361
213737,1,0,92.4241,25,0.9,0,1,17.48067
213738,1,0,92.55,222,0.9,0,1,11.45521
213739,1,0,93.94,100,1.05,1,2,5.01898
214703,1,0,92.7,1006,0.75,1,3,5.18194
214709,1,0,89.65,605,0.9,0,1,7.52153
214737,1,0,92.4241,189,1.05,1,2,5.10486
215709,1,0,89.65,155,0.9,0,1,8.08275
215737,1,0,92.4241,185,1.05,1,2,5.38345
215739,1,0,93.55,985,1.05,1,2,5.36539
216705,1,0,93.83,110,0.75,1,3,5.09282
216709,1,0,89.45,120,0.75,1,3,5.35694
216717,1,0,87.95,1400,0.9,0,1,10.67315
216737,1,0,92.4241,1902,0.9,0,1,28.36852
216738,1,0,92.55,550,1.05,1,2,5.30081
217705,1,0,93.89,205,1.05,1,2,5.00394
217709,1,0,89.65,305,0.9,0,1,18.4853
217710,1,0,89.78319,212,0.75,1,3,5.20625
217711,1,0,89.8,565,1.05,1,2,5.41076
217715,1,0,90.15,565,1.05,1,2,5.20775
217736,1,0,89.45,84,0.9,0,1,11.95093
217738,1,0,92.3,300,1.05,1,2,5.39039
217739,1,0,93.93,273.5,1.05,1,2,5.20683
218709,1,0,89.98,229,0.9,0,1,9.18692
218711,1,0,89.36,250,0.9,0,1,14.39144
218720,1,0,87.95,100,1.05,1,2,5.31968
218721,1,0,87.45,305,0.9,0,1,9.56146
218723,1,0,86.46,348,0.9,0,1,31.54097
218734,1,0,87.65,120,0.9,0,1,20.07917
218736,1,0,89.42,345,0.75,1,3,5.27847
218737,1,0,92.92,205,0.75,1,3,5.40162
218738,1,0,92.5391,505,0.9,0,1,19.59977
218739,1,0,93.48,203.5,0.75,1,3,5.31134
219705,1,0,93.3,540,0.75,1,3,5.10938
219711,1,0,89.8,228,0.75,1,3,5.14583
219715,1,0,89.71,100,0.9,0,1,13.35752
219733,1,0,85.61,350,0.9,0,1,19.35058
219736,1,0,89.92,1000,0.75,1,3,5.25694
219739,1,0,93.83,1507,1.05,1,2,5.04178
220705,1,0,93.56,112,0.9,0,1,33.94606
220715,1,0,90.67,395,0.75,1,3,5.289
220736,1,0,89.67,392.1,1.05,1,2,5.31748
220737,1,0,92.35,225,0.9,0,1,9.71782
220739,1,0,93.55,103.5,1.05,1,2,5.12708
221705,1,0,93.26,500,0.75,1,3,5.1515
221711,1,0,90.65,295,0.75,1,3,5.30197
221715,1,0,90.36,455,1.05,1,2,5.08843
221736,1,0,89.84988,175,0.75,1,3,5.06007
221737,1,0,92.35,59.2,0.9,0,1,29.74792
222711,1,0,90.91,105,0.75,1,3,5.07998
222715,1,0,90.41,455,0.75,1,3,5.2044
222716,1,0,90.9,1500,0.9,0,1,20.28009
222721,1,0,87.45,956,0.9,0,1,9.60694
222726,1,0,85.72,600,0.75,1,3,5.036
222736,1,0,89.45,120,0.9,0,1,23.23345
222737,1,0,92.51,223,0.75,1,3,5.02778
222738,1,0,92.6,1300,0.9,0,1,30.94931
222739,1,0,93.2,650,1.05,1,2,5.23252
223711,1,0,90.47,786,1.05,1,2,5.03368
223737,1,0,92.14,1150,1.05,1,2,5.10012
224715,1,0,89.94,168,0.75,1,3,5.32037
224736,1,0,89.45,1124,0.9,0,1,14.51539
225705,1,0,93.43,113,0.75,1,3,5.13403
225737,1,0,91.91,100,0.9,0,1,10.42986
225739,1,0,93.55,91.5,1.05,1,2,5.06701
226705,1,0,93.28,115,0.9,0,1,28.91343
226739,1,0,93.51,647,0.75,1,3,5.1081
227720,1,0,88.74,1506,1.05,1,2,5.02465
227737,1,0,92.35,175,0.9,0,1,11.41215
227738,1,0,92.71,227,0.9,0,1,32.15463
227739,1,0,93.55,283.5,0.75,1,3,5.15775
228705,1,0,93.94,327,0.75,1,3,5.16713
228714,1,0,89.8,749,0.9,0,1,31.239
228720,1,0,87.61,860,0.9,0,1,23.40706
228729,1,0,85.77,500,0.75,1,3,5.32326
228736,1,0,89.85,228,0.9,0,1,29.1103
228738,1,0,93.45,38,0.75,1,3,5.02477
228739,1,0,93.55,220,1.05,1,2,5.40694
229707,1,0,91.79,29,0.75,1,3,5.19259
229720,1,0,88.62,290,0.75,1,3,5.29988
229736,1,0,89.85,500,0.9,0,1,29.12095
229737,1,0,92.56048,200,0.75,1,3,5.10185
229738,1,0,93.47,115,0.9,0,1,22.69618
229739,1,0,93.55,217.5,0.75,1,3,5.07778
230710,1,0,89.31,90,0.9,0,1,19.05822
230715,1,0,89.76,120,0.9,0,1,8.80405
230720,1,0,88.53,1718,1.05,1,2,5.06968
230721,1,0,87.69,705,1.05,1,2,5.01956
230725,1,0,85.85,1640,1.05,1,2,5.09352
230738,1,0,93.51,505,0.75,1,3,5.01863
230739,1,0,93.59,54,0.75,1,3,5.14329
231709,1,0,89.93,383,0.75,1,3,5.42326
231715,1,0,89.85,1225,0.9,0,1,28.825
231720,1,0,88.05,1406,0.75,1,3,5.18634
231727,1,0,84.25,124,1.05,1,2,5.30926
231729,1,0,85.85,100,0.75,1,3,5.08472
231736,1,0,89.9132,305,0.9,0,1,19.36933
231737,1,0,92.35,300,0.9,0,1,11.90405
232720,1,0,88.94,1426.5,0.75,1,3,5.17998
232729,1,0,85.65873,240,1.05,1,2,5.19317
232736,1,0,89.9132,1106,0.9,0,1,19.41053
232737,1,0,92.59,555,0.75,1,3,5.26366
232738,1,0,93.68,305,0.9,0,1,8.35127
232739,1,0,93.68,146,1.05,1,2,5.07384
233710,1,0,89.75,1036,0.9,0,1,9.12222
233712,1,0,89.9698,343,0.9,0,1,30.38125
233720,1,0,88.24,1426.5,1.05,1,2,5.13009
233737,1,0,92.41,300,0.75,1,3,5.39387
233739,1,0,93.55,153.5,1.05,1,2,5.07488
234709,1,0,89.69,100,0.75,1,3,5.30301
234720,1,0,88.98,1142.4,0.75,1,3,5.1515
234721,1,0,87.5633,180,0.9,0,1,29.81956
234739,1,0,93.87,148.5,0.75,1,3,5.15266
235711,1,0,89.65,1340,0.9,0,1,18.79294
235720,1,0,88.75,1006,0.75,1,3,5.40532
235726,1,0,85.65,327,0.9,0,1,33.9772
235736,1,0,90.97,565,0.75,1,3,5.24699
235737,1,0,91.91,109,0.9,0,1,12.26991
235739,1,0,93.63,605,1.05,1,2,5.10278
236711,1,0,90.23,105,0.75,1,3,5.10243
236713,1,0,90.69,75,0.75,1,3,5.35567
236723,1,0,86.88,405,0.75,1,3,5.32674
236726,1,0,85.88,1006,0.75,1,3,5.02396
236737,1,0,92.34,380,0.75,1,3,5.28333
236739,1,0,93.49,110.5,0.75,1,3,5.16829
237711,1,0,89.56,340,0.9,0,1,28.81644
237720,1,0,87.77,700,0.75,1,3,5.11169
237723,1,0,86.66,140,0.75,1,3,5.35324
237726,1,0,85.87,110,0.75,1,3,5.0978
237737,1,0,92.28,103,0.75,1,3,5.41481
237738,1,0,93.46,542,1.05,1,2,5.28299
237739,1,0,93.8,605,0.75,1,3,5.07407
238706,1,0,90.75,360,0.9,0,1,20.61528
238719,1,0,87.44,1156,1.05,1,2,5.11424
238723,1,0,86.96,125,0.9,0,1,33.289
238733,1,0,86.28,350,0.75,1,3,5.07836
238738,1,0,93.35,1006,0.75,1,3,5.29039
238739,1,0,93.55,200,1.05,1,2,5.10833
239720,1,0,87.5717,571,1.05,1,2,5.28981
239723,1,0,86.9,230,0.9,0,1,23.31887
239738,1,0,93.92,542,0.75,1,3,5.25
239739,1,0,93.55,100,1.05,1,2,5.24537
240720,1,0,87.7,150,0.75,1,3,5.01539
240723,1,0,86.96,400,0.75,1,3,5.36157
240736,1,0,90.75,505,0.9,0,1,11.78704
240737,1,0,92.18,1200,0.75,1,3,5.09942
240739,1,0,93.55,755,0.9,0,1,20.32025
241723,1,0,86.9,250,0.9,0,1,13.35625
241736,1,0,90.75,391,0.9,0,1,32.8103
241737,1,0,92.46,1200,0.75,1,3,5.41308
242712,1,0,89.46,500,0.9,0,1,30.63183
242718,1,0,87.8457,255,0.9,0,1,22.1316
242722,1,0,87.97,1506,0.75,1,3,5.37025
242723,1,0,86.45,200,0.75,1,3,5.08414
242737,1,0,91.91,33,0.9,0,1,34.57894
242739,1,0,93.41,148.5,0.75,1,3,5.41678
243723,1,0,86.69,694,0.75,1,3,5.17373
243730,1,0,85.65,310,0.9,0,1,32.58831
243737,1,0,92.52,605,0.75,1,3,5.27442
243738,1,0,93.15,542,0.9,0,1,31.70289
244707,1,0,91.44,105,0.75,1,3,5.09144
244718,1,0,87.8,215,0.9,0,1,32.45347
244723,1,0,86.9,205,1.05,1,2,5.02801
244726,1,0,85.75,1498,0.9,0,1,8.75683
244730,1,0,85.77,310,0.75,1,3,5.1088
244736,1,0,90.75,1000,0.9,0,1,23.23819
244737,1,0,92.21,821,0.9,0,1,8.23657
244739,1,0,93.8,2000,1.05,1,2,5.25278
245704,1,0,94.67,1006,0.75,1,3,5.30255
245707,1,0,91.45,1126,0.9,0,1,14.89583
245721,1,0,87.52,500,0.9,0,1,30.11389
245723,1,0,86.9,505,1.05,1,2,5.24317
245730,1,0,85.93,310,1.05,1,2,5.32488
245736,1,0,90.86,499,1.05,1,2,5.30197
245737,1,0,92.72,505,1.05,1,2,5.225
245739,1,0,93.55,1880,0.75,1,3,5.4228
246707,1,0,91.79,1100,0.75,1,3,5.2397
246713,1,0,90.1,1506,1.05,1,2,5.40972
246718,1,0,87.97,1006,1.05,1,2,5.39236
